user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,is_active,monthly_spend_hours,primary_device,household_size,created_at
user_02858,jamesmorales@example.net,Larry,Singleton,29.0,Male,Canada,Alberta,Seanport,Premium,2024-09-07,True,20.9,Tablet,2.0,2024-09-17 18:47:19.509097
user_02861,timothy71@example.org,Christopher,Garner,28.0,Male,USA,Indiana,Michelleland,Premium,2023-11-09,False,7.18,Desktop,5.0,2025-01-25 05:47:32.696022
user_02864,jillian82@example.com,Samantha,Gonzalez,18.0,Female,USA,Wisconsin,East Christophertown,Standard,2023-10-11,True,20.21,Tablet,1.0,2025-04-16 11:08:46.232062
user_02871,joyce83@example.net,Angela,Sanchez,30.0,Male,Canada,Ontario,Port Traci,Premium+,2022-09-05,True,9.39,Laptop,2.0,2024-04-26 06:38:23.690187
user_02874,suzannemay@example.org,Austin,Simpson,26.0,Male,USA,Maryland,Amberberg,Standard,2024-09-16,True,68.52,Laptop,2.0,2025-04-18 10:00:08.125193
user_02876,fjackson@example.com,Todd,Stewart,28.0,Female,USA,New York,Martinborough,Standard,2024-02-13,True,14.56,Laptop,1.0,2023-12-22 19:55:04.032325
user_02879,joan18@example.com,Carolyn,Terry,24.0,Male,Canada,Newfoundland and Labrador,North Jason,Basic,2023-01-31,True,12.09,Gaming Console,4.0,2024-02-03 06:04:36.996055
user_02880,thomaswatson@example.net,Amanda,Murphy,22.0,Female,USA,Pennsylvania,Jasonshire,Premium,2023-05-14,True,8.47,Tablet,2.0,2023-06-14 11:52:43.231245
user_02885,vbailey@example.org,Marvin,Stokes,27.0,Female,USA,Texas,Danielsfort,Standard,2024-10-13,True,32.37,Smart TV,2.0,2022-12-26 21:03:33.060186
user_02891,hguerrero@example.com,Alex,Tran,30.0,Male,Canada,Nova Scotia,New Deborah,Standard,2024-02-28,True,35.84,Smart TV,,2022-09-01 16:08:56.684496
user_02893,obrooks@example.com,Jimmy,Randall,27.0,Male,USA,Arizona,Lake Bryanfort,Premium,2023-12-15,False,7.63,Tablet,4.0,2023-01-26 03:44:42.563795
user_02897,nmorgan@example.org,Cody,Ramirez,26.0,,USA,Wisconsin,New Laurie,Standard,2024-07-20,False,40.2,Smart TV,2.0,2023-10-17 13:53:36.188435
user_02900,hilldavid@example.com,Dennis,Smith,28.0,Female,USA,Indiana,Brianberg,Standard,2024-02-03,False,5.2,Laptop,1.0,2023-07-20 03:49:48.310065
user_02910,dcollier@example.org,Joseph,Gibson,24.0,Male,Canada,British Columbia,South Shawnview,Basic,2024-12-24,True,21.57,Laptop,2.0,2023-08-18 21:23:33.786326
user_02915,toddroberts@example.org,Kristopher,Griffin,29.0,Female,USA,New Jersey,Port Christine,Premium,2024-01-12,True,19.45,Gaming Console,3.0,2022-10-25 12:02:49.456810
user_02916,nicolereed@example.net,Elizabeth,Stanley,20.0,Female,USA,New Jersey,Lake Janet,Premium,2024-09-03,True,7.56,Laptop,1.0,2023-07-02 14:55:09.365172
user_02923,reyesamber@example.net,Mia,Werner,24.0,Male,USA,Indiana,South Sarahport,Premium,2023-05-30,True,2.64,Smart TV,7.0,2022-08-06 14:00:53.675633
user_02924,grayaaron@example.com,Emily,Hunt,25.0,Male,USA,Florida,East Brian,Premium+,2024-01-24,True,15.52,Mobile,1.0,2023-04-22 02:55:27.348248
user_02925,nwhite@example.com,Marissa,Brown,24.0,Female,Canada,New Brunswick,Lake Paul,Premium,2023-07-31,True,43.12,Smart TV,2.0,2023-05-15 08:36:36.609851
user_02932,gregory44@example.net,Makayla,Roberts,20.0,Male,Canada,Newfoundland and Labrador,Robertshaven,Premium+,2024-06-09,True,12.92,Gaming Console,3.0,2024-04-09 18:51:53.234622
user_02938,wlee@example.com,Cheryl,Clark,25.0,Female,USA,Wisconsin,North Austin,Premium+,2023-12-02,True,13.21,Tablet,7.0,2023-05-01 02:06:20.363137
user_02939,gomezmatthew@example.org,Tammy,Kim,26.0,Male,USA,Maryland,Smithburgh,Premium,2023-07-29,True,6.05,Mobile,4.0,2022-08-27 01:38:09.462575
user_02941,lutzwhitney@example.org,Anna,Nelson,28.0,Male,USA,Missouri,East Sylvia,Premium,2024-05-19,False,41.29,Mobile,5.0,2022-09-11 15:28:08.646466
user_02942,coxdaniel@example.com,Rebecca,Clark,18.0,Male,USA,New York,East Nichole,Standard,2022-12-23,True,1.32,Desktop,,2023-10-24 13:31:26.133330
user_02956,ncrawford@example.com,Robert,Murphy,30.0,Female,Canada,New Brunswick,Garyhaven,Premium,2023-03-22,True,12.63,Gaming Console,3.0,2024-08-24 18:20:47.079754
user_02958,krausepaul@example.org,Keith,Gonzalez,27.0,Female,USA,Virginia,Juanberg,Standard,2023-05-15,True,5.96,Mobile,,2024-02-05 06:11:07.959686
user_02962,lisagallegos@example.org,Danielle,Wade,26.0,Male,USA,Texas,New Ashleyland,Standard,2025-02-25,False,4.54,Desktop,1.0,2024-06-15 19:17:35.735395
user_02967,mhernandez@example.org,John,Walker,26.0,Male,Canada,Alberta,North Hollybury,Premium,2024-11-15,True,,Desktop,,2025-05-06 10:03:43.450769
user_02971,haynescynthia@example.net,John,Smith,21.0,Male,USA,Missouri,South Karenview,Standard,2022-09-28,True,19.62,Tablet,2.0,2023-06-09 00:27:39.538400
user_02972,ldavis@example.org,Douglas,Bray,23.0,Female,Canada,New Brunswick,Port Kristenland,Standard,2024-05-11,True,9.8,Mobile,3.0,2025-01-05 09:50:20.086322
user_02973,stonealicia@example.com,Sheryl,Hall,24.0,Other,USA,Missouri,East Tracymouth,Standard,2024-09-20,False,19.57,Gaming Console,1.0,2022-10-25 20:19:41.997548
user_02977,john59@example.com,William,Davis,20.0,Male,USA,Washington,New Danielberg,Premium,2023-08-05,True,34.09,Smart TV,8.0,2025-01-08 22:19:16.206820
user_02981,patrick78@example.net,Dwayne,Hart,25.0,Male,Canada,Newfoundland and Labrador,Bethanytown,Basic,2025-05-17,True,35.44,Gaming Console,4.0,2023-11-06 01:07:43.804650
user_02984,omunoz@example.com,Penny,Nguyen,22.0,Male,USA,Tennessee,Port Sandra,Basic,2024-11-07,False,17.47,Desktop,,2022-11-01 22:50:15.165479
user_02999,kevinfrank@example.com,Diana,Lara,20.0,Male,USA,Indiana,Port Bryan,Basic,2025-03-07,True,44.26,Laptop,3.0,2023-06-23 07:27:46.967679
user_03000,dgarcia@example.net,Brian,Knight,28.0,Male,USA,Virginia,Lake Monicashire,Premium,2023-10-10,False,12.09,Gaming Console,5.0,2022-10-16 17:50:29.683499
user_03003,lauriestein@example.org,Frank,Flores,29.0,Male,USA,North Carolina,New Jackie,Standard,2023-03-02,True,18.71,Tablet,5.0,2022-12-09 20:22:25.714314
user_03007,michael92@example.com,Shane,Baker,25.0,Male,USA,Missouri,Christopherstad,Premium,2023-02-19,True,1.17,Desktop,4.0,2025-07-06 19:00:21.811763
user_03009,leealexandria@example.com,Tyler,Schmitt,29.0,Male,USA,North Carolina,Kimport,Premium+,2025-06-09,False,12.89,Tablet,1.0,2024-08-23 18:53:54.899279
user_03012,xsmith@example.net,Ashley,Ford,26.0,Prefer not to say,USA,Arizona,Mikeburgh,Standard,2023-09-30,True,21.6,Desktop,3.0,2024-10-19 16:10:23.606405
user_03017,jbrown@example.com,Philip,Bailey,24.0,Female,USA,New York,South Reginaldtown,Premium,2023-12-27,True,15.66,Mobile,5.0,2025-07-04 21:58:14.868921
user_03019,stephenwillis@example.net,Brianna,Jennings,19.0,Male,Canada,British Columbia,North Hunter,Standard,2023-08-10,True,20.93,Gaming Console,,2025-07-20 08:05:14.256416
user_03031,houstonalexis@example.org,Theodore,Baker,23.0,Prefer not to say,USA,Indiana,Pennyville,Premium,2025-04-19,True,709.15,Laptop,4.0,2024-04-16 03:24:13.009513
user_03032,vnguyen@example.com,Steven,Maxwell,29.0,Male,USA,Ohio,Vaughanborough,Basic,2023-11-10,True,20.24,Desktop,2.0,2025-01-27 14:08:44.955576
user_03035,hooddaniel@example.com,James,Burns,18.0,Female,Canada,Nova Scotia,Port Thomashaven,Standard,2023-02-26,True,,Mobile,,2023-01-11 10:29:34.079354
user_03036,timothydeleon@example.org,Monica,Le,27.0,Female,Canada,Ontario,Bradleymouth,Premium,2022-12-09,True,40.27,Smart TV,2.0,2023-10-20 16:38:52.416475
user_03045,rachel49@example.com,Elizabeth,Thompson,21.0,Male,USA,Maryland,West Kim,Standard,2022-09-30,True,20.84,Smart TV,1.0,2024-12-26 09:11:42.241089
user_03046,beckjean@example.com,Richard,King,23.0,Male,USA,Florida,Lake Melissaton,Standard,2025-02-10,True,4.64,Gaming Console,2.0,2025-07-12 23:38:38.334666
user_03048,fbates@example.com,Elizabeth,Smith,18.0,Female,USA,Maryland,East Brianfort,Premium+,2023-11-23,True,7.74,Gaming Console,7.0,2023-07-09 17:36:17.029628
user_03051,marcus18@example.net,Ronald,Brooks,29.0,Female,Canada,Alberta,South Sherry,Standard,2023-07-07,False,17.2,Gaming Console,,2025-05-18 14:37:47.588344
user_03052,zachary19@example.org,Michelle,Walker,18.0,Male,Canada,Ontario,Baileyville,Premium,2024-03-10,True,17.61,Smart TV,2.0,2024-03-20 13:00:10.408519
user_03054,mwatson@example.com,Elizabeth,Burke,20.0,Female,Canada,Quebec,Hamiltonborough,Standard,2022-09-14,True,18.3,Tablet,2.0,2023-07-17 14:56:26.355747
user_03059,patricia70@example.net,Amber,Freeman,21.0,Female,USA,Indiana,Websterburgh,Standard,2024-05-31,True,11.33,Tablet,3.0,2025-01-27 02:56:23.703298
user_03060,jonathanhenderson@example.net,Tara,Garcia,24.0,,USA,Arizona,Maynardburgh,Standard,2022-08-13,False,13.65,Gaming Console,4.0,2023-01-29 17:12:20.850573
user_03064,brenda64@example.net,Michael,Sullivan,27.0,Female,USA,Ohio,South James,Basic,2024-09-23,False,2.92,Mobile,,2023-08-02 16:44:30.898226
user_03065,qpineda@example.org,Harry,Boone,28.0,Male,USA,Ohio,New Christopherstad,Standard,2023-10-11,True,,Laptop,2.0,2022-08-24 15:13:52.145603
user_03067,kelli15@example.org,Samantha,Barnett,24.0,Female,USA,Georgia,Jessicaland,Standard,2022-09-14,True,9.5,Gaming Console,3.0,2025-05-27 02:29:11.311226
user_03068,dana65@example.org,Duane,Miller,23.0,Male,Canada,Newfoundland and Labrador,Christineshire,Premium+,2025-03-07,True,13.56,Tablet,,2024-11-19 07:23:20.289464
user_03073,christopherbrooks@example.com,Gary,Ball,30.0,Male,USA,Pennsylvania,Helentown,Standard,2024-09-27,False,5.45,Tablet,3.0,2024-04-23 13:46:43.400827
user_03079,zflores@example.com,Derek,Manning,29.0,Female,Canada,Quebec,South Rodneystad,Premium,2022-11-23,True,11.91,Smart TV,3.0,2025-05-27 19:12:20.748424
user_03083,jacksonchristopher@example.org,Gary,Anthony,22.0,Male,USA,Tennessee,West Kristina,Basic,2025-05-15,False,5.82,Mobile,1.0,2023-11-18 13:20:22.906311
user_03092,htorres@example.com,Christopher,Valenzuela,20.0,Male,USA,Florida,Lake Christopherside,Premium+,2025-04-04,True,8.75,Smart TV,2.0,2022-08-08 07:55:17.502018
user_03111,nlee@example.org,Jared,Martin,18.0,Female,USA,Florida,South Aaronhaven,Premium,2025-03-11,True,5.75,Laptop,1.0,2025-01-30 12:14:44.871547
user_03113,victoria55@example.com,Jillian,Hernandez,24.0,Male,USA,Arizona,Hayesville,Basic,2024-01-16,True,20.53,Smart TV,6.0,2022-09-19 09:50:56.649113
user_03115,powellpaul@example.org,Ebony,Fitzgerald,26.0,Prefer not to say,Canada,Nova Scotia,Port Carolmouth,Premium+,2025-05-03,True,27.4,Smart TV,3.0,2022-10-17 08:35:51.453698
user_03116,scottkirk@example.net,Jessica,Cain,26.0,Female,Canada,New Brunswick,Davidville,Standard,2024-01-30,True,14.33,Smart TV,3.0,2022-10-24 10:11:50.375094
user_03122,davidrichardson@example.org,Jonathan,Robbins,27.0,Male,USA,Virginia,East Jamesshire,Standard,2023-05-24,True,13.23,Tablet,2.0,2023-11-28 22:13:13.770817
user_03128,james01@example.com,Paul,Sanchez,24.0,Female,USA,Texas,Markmouth,Standard,2022-11-07,True,6.91,Desktop,6.0,2023-01-03 05:52:30.115438
user_03141,parkertim@example.com,Jerry,Ruiz,28.0,Female,USA,Indiana,Curtismouth,Basic,2024-11-19,True,12.52,Desktop,3.0,2023-01-01 22:08:22.353901
user_03143,zphillips@example.org,Cody,Trujillo,28.0,Female,USA,Pennsylvania,Vickiberg,Premium,2022-10-18,True,27.05,Tablet,5.0,2022-12-10 00:04:11.883130
user_03144,travis25@example.com,Joshua,Thompson,20.0,Male,USA,Indiana,North Melissatown,Basic,2024-07-23,True,60.04,Desktop,3.0,2024-09-01 02:10:55.942971
user_03146,olivia38@example.org,Joanne,Scott,20.0,Female,USA,Wisconsin,Melissafort,Premium,2024-02-10,True,10.56,Tablet,1.0,2024-11-01 05:35:55.936580
user_03147,stevenschneider@example.com,Joseph,Ortiz,30.0,Prefer not to say,USA,Massachusetts,West Joshua,Premium+,2024-08-15,True,13.31,Laptop,3.0,2025-06-06 01:49:41.143966
user_03148,sotomadison@example.net,Raymond,Obrien,24.0,,USA,Wisconsin,South Kimberlyburgh,Standard,2023-01-12,True,19.18,Gaming Console,1.0,2024-09-08 22:34:19.344032
user_03151,christine41@example.net,Lindsey,Greene,27.0,Male,Canada,Ontario,Stanleyland,Standard,2023-04-15,True,3.45,Laptop,1.0,2024-06-26 15:22:29.158078
user_03158,warrenkrista@example.com,Melanie,Navarro,23.0,Male,USA,Indiana,Hopkinsside,Premium,2022-08-04,True,23.2,Desktop,4.0,2024-01-19 05:55:11.052059
user_03165,watersjerry@example.org,Karen,Harris,22.0,Prefer not to say,USA,Indiana,Fitzgeraldville,Basic,2025-05-19,True,13.17,Desktop,1.0,2024-12-22 06:13:33.227235
user_03168,amy70@example.com,Holly,Bradford,20.0,Female,Canada,New Brunswick,Marciashire,Premium,2022-12-11,True,19.45,Laptop,,2022-10-31 18:17:24.726345
user_03169,jose27@example.org,Matthew,Perez,25.0,Female,USA,Virginia,New Troymouth,Standard,2023-02-10,False,8.62,Gaming Console,1.0,2022-08-21 03:36:12.207818
user_03174,caseyandrew@example.com,Amber,Braun,27.0,Male,Canada,Newfoundland and Labrador,Harrisview,Basic,2024-05-06,True,,Tablet,4.0,2024-08-15 21:56:36.598196
user_03175,rhondalopez@example.org,Claudia,Weber,22.0,Male,USA,California,South Teresa,Premium,2024-07-12,True,14.58,Laptop,1.0,2023-05-20 12:50:57.923940
user_03186,kimberly77@example.org,Christine,Estrada,25.0,Female,USA,Virginia,South Luisland,Standard,2023-03-10,True,60.87,Gaming Console,6.0,2023-10-16 02:01:01.932289
user_03189,chad49@example.org,Amanda,Marquez,29.0,Male,USA,North Carolina,East Mary,Standard,2025-07-06,True,31.2,Tablet,1.0,2022-10-31 22:16:40.407089
user_03192,mirandarobert@example.org,Michael,Wagner,26.0,Male,USA,Texas,South Brittany,Basic,2025-07-26,False,5.95,Desktop,,2023-11-12 16:31:05.250817
user_03202,candrade@example.org,Steven,Parker,27.0,Male,USA,North Carolina,West Vicki,Premium,2023-05-19,True,3.19,Smart TV,1.0,2024-01-19 02:10:32.204312
user_03205,moorealicia@example.net,Jason,Richardson,23.0,Male,USA,Florida,North Donaldshire,Premium,2023-05-16,True,13.22,Desktop,1.0,2022-12-22 14:59:28.506402
user_03220,nsantos@example.org,Luke,Hicks,26.0,Male,USA,Georgia,Esparzaport,Premium,2025-02-25,True,28.89,Gaming Console,5.0,2023-08-16 10:08:36.550982
user_03226,shepardheidi@example.org,Matthew,Diaz,24.0,Male,Canada,Alberta,East Johnton,Standard,2025-03-02,True,18.64,Mobile,1.0,2023-07-24 18:33:08.956035
user_03230,santosmary@example.com,Crystal,Lee,28.0,Female,USA,New Jersey,North Kenneth,Standard,2025-04-19,True,10.79,Tablet,1.0,2024-11-05 21:38:34.219243
user_03231,osbornemaria@example.org,Kathy,Daniel,26.0,Female,USA,Missouri,Markport,Standard,2023-02-11,True,5.75,Smart TV,,2023-12-02 00:06:08.739574
user_03235,tmartinez@example.net,Abigail,Martin,19.0,Male,Canada,Alberta,West Anthony,Premium,2023-12-05,True,5.67,Smart TV,1.0,2023-05-16 15:56:53.629785
user_03237,johnsonkevin@example.net,Jason,Anderson,20.0,Female,Canada,Prince Edward Island,East Erica,Premium+,2024-07-04,False,5.63,Mobile,1.0,2023-09-15 16:52:28.437051
user_03238,mary02@example.org,Elizabeth,Allen,27.0,Female,USA,Missouri,Grayshire,Premium+,2024-07-03,True,8.12,Mobile,1.0,2023-10-23 03:16:06.548706
user_03240,mjimenez@example.com,Bonnie,Weaver,28.0,Male,USA,Georgia,Rodriguezchester,Standard,2023-04-10,False,25.68,Gaming Console,2.0,2023-02-21 12:41:06.759058
user_03241,davisjordan@example.org,William,Jacobs,29.0,Female,Canada,Ontario,Smithstad,Premium,2024-08-01,True,8.35,Smart TV,1.0,2022-10-19 11:45:15.427543
user_03242,acevedoroy@example.net,Vanessa,Gomez,22.0,Female,USA,Michigan,Olsonview,Premium,2023-12-16,True,,Gaming Console,,2023-08-19 20:22:58.921507
user_03247,fbrown@example.org,Christina,Hood,24.0,Female,Canada,Nova Scotia,Mullinsfort,Standard,2024-02-05,False,21.46,Tablet,3.0,2024-08-24 07:19:48.775144
user_03266,smithholly@example.net,Doris,Lindsey,30.0,Female,USA,New York,East Bryan,Standard,2024-10-24,True,25.8,Gaming Console,1.0,2024-09-23 05:32:06.297012
user_03270,smithdanielle@example.net,Kayla,Mcfarland,19.0,Male,USA,Texas,Racheltown,Premium,2025-07-14,True,29.24,Tablet,2.0,2023-01-08 05:25:22.632606
user_03277,jamesballard@example.org,Gordon,Caldwell,18.0,Male,Canada,New Brunswick,Merritthaven,Premium,2023-02-01,True,10.33,Laptop,2.0,2025-02-22 14:34:56.621538
user_03295,josecastro@example.org,Joe,Martinez,27.0,Female,USA,New Jersey,Deborahside,Basic,2025-01-14,True,20.51,Smart TV,,2023-05-07 11:02:59.297683
user_03307,john60@example.com,Benjamin,Lawrence,24.0,Male,USA,Wisconsin,Lake Javier,Standard,2024-01-03,False,833.07,Laptop,4.0,2024-11-07 02:19:49.574915
user_03316,seth42@example.com,Mary,Bean,21.0,Female,Canada,Quebec,Lake Lisamouth,Standard,2023-12-28,False,12.94,Tablet,,2024-11-04 20:05:59.412538
user_03320,michaelcooke@example.net,Barbara,Miller,28.0,Female,Canada,Nova Scotia,Cookstad,Standard,2023-07-28,True,7.34,Laptop,2.0,2022-11-17 22:41:48.770088
user_03321,robert98@example.org,Kevin,Johnson,18.0,Female,USA,Michigan,Hernandezfort,Basic,2024-08-12,True,16.46,Gaming Console,4.0,2023-01-17 06:53:09.601251
user_03332,robinsonwhitney@example.com,Tyler,Lee,24.0,Female,USA,North Carolina,New Stephen,Standard,2023-08-04,True,25.99,Mobile,3.0,2024-04-22 10:37:56.809468
user_03334,xochoa@example.com,Tiffany,Anderson,28.0,Female,USA,Wisconsin,Obrienstad,Premium,2024-12-08,True,38.02,Mobile,3.0,2025-03-27 10:05:30.879774
user_03337,shaffermarcus@example.com,Caroline,Hughes,26.0,,USA,Texas,Johnside,Standard,2024-02-17,True,24.0,Desktop,4.0,2024-06-14 03:19:08.902815
user_03340,michaelfernandez@example.org,Sharon,Matthews,28.0,Female,USA,Pennsylvania,East Nathaniel,Standard,2023-01-02,False,28.03,Desktop,1.0,2024-02-23 21:57:35.890364
user_03348,donaldbaker@example.org,Mary,York,26.0,,USA,Ohio,Byrdfort,Standard,2025-06-07,True,20.35,Laptop,3.0,2024-01-24 05:56:38.015632
user_03350,xking@example.org,Jennifer,Williamson,19.0,Male,USA,North Carolina,Millerchester,Standard,2023-03-08,True,47.81,Laptop,2.0,2024-06-21 21:00:55.969506
user_03351,kathycastro@example.org,Luke,Jackson,30.0,Female,USA,New York,Thomaston,Premium+,2024-10-12,True,1.77,Smart TV,2.0,2023-06-24 20:23:02.880780
user_03355,karenwagner@example.com,Erik,West,24.0,Female,USA,Florida,New Larryton,Premium+,2024-09-14,True,19.07,Laptop,3.0,2023-02-13 13:40:20.901401
user_03358,jose52@example.net,Jessica,Gilmore,28.0,Female,USA,Illinois,Mirandatown,Premium+,2023-11-05,True,16.19,Laptop,,2025-08-01 13:29:52.658390
user_03360,michelle51@example.org,Larry,Robinson,29.0,Female,USA,New York,Devinton,Premium,2025-02-18,True,12.45,Smart TV,3.0,2023-06-03 04:36:40.174288
user_03362,ericbrooks@example.com,Gary,Jenkins,29.0,Male,Canada,British Columbia,Arellanoton,Basic,2025-01-14,True,6.23,Smart TV,3.0,2024-02-28 22:52:59.137122
user_03363,christina96@example.com,Michelle,Serrano,21.0,Male,Canada,Quebec,Port Savannahstad,Standard,2024-08-11,True,24.47,Desktop,3.0,2025-06-26 18:52:55.145367
user_03364,stewartangela@example.org,Paul,Mitchell,27.0,Female,USA,Texas,Stevenport,Standard,2022-09-28,False,26.97,Gaming Console,2.0,2024-07-07 13:58:14.329146
user_03372,tara40@example.net,Daniel,Barton,27.0,Prefer not to say,USA,Missouri,North Lindamouth,Standard,2025-06-08,True,9.3,Smart TV,3.0,2025-01-18 16:48:49.546723
user_03373,hwilliams@example.org,Olivia,Hamilton,30.0,Male,USA,Missouri,Mcleanburgh,Basic,2024-12-12,True,33.51,Gaming Console,1.0,2023-03-26 07:23:10.252632
user_03375,esparzatammy@example.net,Danielle,Shaffer,23.0,Female,USA,Missouri,East Christineside,Premium,2025-06-10,True,3.45,Smart TV,1.0,2024-08-23 11:06:34.955499
user_03388,howardrichards@example.net,Jonathan,Johnson,27.0,Female,Canada,British Columbia,Houseland,Premium,2024-04-21,False,4.32,Laptop,,2024-08-31 20:52:40.063738
user_03394,christian26@example.org,Allen,Smith,22.0,Female,USA,Maryland,North Kathryn,Premium,2023-07-01,True,13.39,Mobile,,2024-07-01 09:35:00.406985
user_03405,ruth13@example.org,Chad,Newton,30.0,Female,USA,North Carolina,Jamesbury,Premium,2023-05-31,True,17.74,Gaming Console,,2023-08-22 09:18:15.780736
user_03406,jwilliamson@example.net,Diane,Burnett,29.0,,Canada,Prince Edward Island,Hoganton,Basic,2023-04-11,True,21.84,Tablet,1.0,2025-02-26 04:02:26.209096
user_03408,mreynolds@example.com,Joyce,Conrad,21.0,Female,USA,Maryland,South Phillipshire,Basic,2023-01-12,True,8.95,Desktop,1.0,2023-01-27 01:26:22.486408
user_03410,seth23@example.net,Elizabeth,Gross,30.0,Male,USA,Tennessee,Jonesville,Premium,2025-05-30,True,22.83,Gaming Console,3.0,2024-08-14 02:33:25.409865
user_03416,johngiles@example.org,Jessica,Bryant,25.0,Male,USA,Maryland,Burnettberg,Premium,2023-06-09,True,4.83,Mobile,3.0,2023-09-08 01:44:45.271559
user_03417,stoutcynthia@example.net,Brittany,Walton,27.0,,USA,New York,East Brianaberg,Premium,2024-01-18,True,2.96,Laptop,1.0,2024-03-11 16:47:03.715418
user_03420,lucasoscar@example.net,Nathaniel,Wood,18.0,Male,USA,Maryland,New Kristiestad,Premium+,2022-10-03,True,,Laptop,4.0,2025-06-12 23:45:39.204983
user_03427,debra44@example.net,Michael,Bradley,20.0,,USA,Wisconsin,East Kimberly,Premium+,2024-09-06,True,20.75,Mobile,2.0,2022-11-21 15:25:31.472636
user_03434,valentinejoy@example.net,Michele,Arnold,24.0,Male,USA,Wisconsin,Lake Sarafurt,Standard,2024-02-11,True,4.05,Laptop,5.0,2025-05-19 02:54:56.167520
